Station,Show,Snippet
CNN,The Lead With Jake Tapper,brilliantli foolish report guest honor accord document known climat denier cardin georg pell longterm benefit scheme combat global warm path
CNN,Anderson Cooper 360,develop climat chang top pruitt list pruitt openli question role human global warm aggress brought skeptic epa
CNN,Anderson Cooper 360,north korean deal give credit iranian deal four big decis presid made directli spit eye longterm friend alli pull pari climat chang
CNN,Situation Room With Wolf Blitzer,presid unpredict babl wonder everi day what go happen especi rosenstein good work thank ahead head epa share expens meal cardin accus sex abus who also climat chang denier
CNN,Anderson Cooper 360,complet deregulatori action develop climat chang top pruitt list pruitt openli question role human global warm aggress brought skeptic epa
CNN,Anderson Cooper 360,what realli import presid puls north korean deal give credit iranian deal four big decis presid made directli spit eye longterm friend alli pull pari climat chang
CNN,CNN Newsroom With Brooke Baldwin,made deal without us theyr start work togeth there pari climat accord walk away one year ago coupl day us one countri world that part climat chang deal deal climat
CNN,CNN Tonight With Don Lemon,presidenti administr will intent neglig come manag resourc administr look stanc climat
CNN,Anderson Cooper 360,octob pruitt announc withdraw clean power plan stall court design regul greenhous ga emiss pollut januari year pruitt epa weaken clean air act
CNN,New Day Sunday,focu interview stormi daniel solv north south korea cant solv us sorri donald late us know dont believ climat
CNN,Anderson Cooper 360,octob pruitt announc withdraw clean power plan stall court design regul greenhous ga emiss pollut januari year pruitt epa weaken clean air act withdraw regul major sourc hazard air pollut
CNN,Anderson Cooper 360,cnn project view undo regulatori onslaught perpetr obama administr global warm area chang year one
CNN,CNN Newsroom With Ana Cabrera,georg pell combat global warm path extra text revenu govern report pell also highest rank member cathol church charg child sex abus
CNN,Anderson Cooper 360,undo regulatori onslaught perpetr obama administr global warm area chang year one strike embark aggress deregul revers
CNN,CNN Newsroom With Fredricka Whitfield,longterm benefit scheme combat global warm apart extra tax revenu govern report he also highest member cathol church charg child
CNN,CNN Newsroom With Brooke Baldwin,mani call simpli racist white hous drama king strike today new evid epa chief scott pruitt dine climat chang doubter accus sexual child abus kept secret
CNN,Early Start with Christine Romans and Dave Briggs,climat chang storm come babi ive never scare horni time dont know
CNN,CNN Newsroom With Fredricka Whitfield,climat chang storm acom babi cnn newsroom start hello everyon thank join sunday presid attempt
CNN,Erin Burnett OutFront,mankind report goe far beyond scientif fact establish theori evolut fight scienc climat chang fight gun
CNN,Situation Room With Wolf Blitzer,sorri donald late know dont believ climat chang storm acomin babi report giuliani blast
CNN,Early Start with Christine Romans and Dave Briggs,korea cant solv us sorri donald late know dont believ climat chang storm come babi
CNN,The Lead With Jake Tapper,chief scott pruitt dine climat chang doubter accus sexual child abus kept secret welcom lead im jim sciutto jay
CNN,Anderson Cooper 360,climat chang travel ban withdraw jpoa jerusalem decis anoth exampl creat solut problem didnt process creat
CNN,Anderson Cooper 360,special report pruitt fire battl epa air next hour vatican offici climat chang denier accus sexual abus next aid pruit said
CNN,Situation Room With Wolf Blitzer,climat chang sick scandal great weekend everybodi thank watch erin burnett outfront start right outfront next trump giuliani insist new
CNN,New Day Sunday,solv us sorri donald late know dont believ climat chang storm come babi announc new day
CNN,Early Start with Christine Romans and Dave Briggs,sorri donald late know dont believ climat chang storm come babi ive never scare horni time
CNN,CNN Newsroom With Fredricka Whitfield,stormi daniel starstud cameo saturday night live know dont believ climat chang storm acom babi els say
CNN,Early Start with Christine Romans and Dave Briggs,mo brook alabama deni vast bodi research deni rise sea level part climat chang exchang research philip duffi
CNN,State of the Union With Jake Tapper,know dont believ climat chang storm acom babi stephani clifford aka stormi daniel show act chop led adult film suppos panel
CNN,Early Start with Christine Romans and Dave Briggs,scale minuscul effect rise sea level rise sea bottom level day later republicanl committe tweet link deni climat chang caus sea level rise
CNN,Early Start with Christine Romans and Dave Briggs,im pretti sure human time scale minuscul effect human time scale day later republicanl committe tweet link deni climat chang caus sea level rise
CNN,CNN Tonight With Don Lemon,shark week solv north south korea cant solv us sorri donald late know dont believ climat chang storm acom babi
CNN,Anderson Cooper 360,administr seem come solut problem dont true withdraw tpp climat chang travel ban withdraw jcpoa nuclear agreement highli flaw still function
CNN,Situation Room With Wolf Blitzer,initi like sensor climat chang scienc he fourth staffer leav unexpectedli week alon left pruitt inner circl appear pressur build headlin
CNN,Erin Burnett OutFront,insid white hous glad scott pruitt reliabl issu like climat chang sick scandal great weekend everybodi thank watch erin burnett outfront start right
