Station,Show,Snippet
CNN,CNN Newsroom,probabl well everybodi spent hour dark observ somewher one citi someon said dude forget pay bill happen guest good caus suppos draw attent global warm climat
CNN,American Morning,safe store wont get atmospher exxonmobil spend million dollar build plant demonstr process im optimist technolog could use reduc greenhous ga emiss significantli
CNN,John King USA,fact matter new plan take us seven year forward respect outer continent shelf base best scienc piec bigger climat chang debat well energi climat chang legisl
CNN,CNN Newsroom,look like nightmar someth fun listen messag seem dont know use energi use less energi say understand focu climat chang
CNN,The Situation Room With Wolf Blitzer,white hous want gone nowher senat one issu alreadi come back bite democrat hous here ad want show run virginia democrat vote climat chang legisl
CNN,The Situation Room With Wolf Blitzer,nanci pelosi tell wrong vote import pelosi energi tax wolf republican campaign committe read similar ad one slam sever democrat climat chang vote alreadi
CNN,The Situation Room With Wolf Blitzer,email scientist climat chang hack post internet critic seiz claim email show scientist tri exagger threat global warm true accord parliamentari committe uk
CNN,Larry King Live,that exactli bring job larri assess governor schwarzenegg think governor bull thinker he led countri term climat chang deal global warm he put lot stuff
CNN,Larry King Live,he led countri term climat chang deal global warm he put lot stuff budget he run buzz saw partisan bicker time republican use work democrat dont know thing
CNN,CNN Newsroom,im optimist technolog could use reduc greenhous ga emiss significantli reduc greenhous ga emiss significantli ho car geico insurance host walton take way long say goodnight mom gnight john boy gnight mari ellen
CNN,The Situation Room With Wolf Blitzer,rain whale natur green global warm boy wrong concert sick
CNN,CNN Newsroom,planet earth global call uniti action mitig climat chang stop climat chang commit carbon cap report
CNN,Campbell Brown,reduc greenhous ga emiss significantli throughout live encount new opportun hartford help pursu confid prepar tomorrow
CNN,The Situation Room With Wolf Blitzer,explain know senat democrat make life reelect uncomfort colleagu hous here rememb presid obama promis transform want bold action job financ reform climat
CNN,CNN Newsroom,pump suddenli everyon energi expert goe back everybodi back old habit decad weve talk threat futur gener pose current system energi even see mount evid climat
CNN,John King USA,reduc greenhous ga emiss significantli come know small farm know town pleasantvil iowa popul know dont feel like power influenc polit debat know vote
CNN,Anderson Cooper 360,im optimist technolog could use reduc greenhous ga emiss significantli tn lolobst irresist creation like new woodgril lobster parmesan scampi signatur lobster lover dream eleven choic
CNN,CNN Newsroom,need develop altern renew servic believ nuclear part equat independ reduc greenhous ga emiss dont think drill way problem senat cardin good see
