Station,Show,Snippet
CNN,Piers Morgan Tonight,right rel new know less climat chang evolut understand evolut graviti nobodi question graviti see tea parti candid theyr evolut climat chang
CNN,World Business Today,welcom back world busi today policymak gather durban talk climat chang sky south africa unleash worst weather year let go ivan cabrera climat chang
CNN,Piers Morgan Tonight,basic math add climat chang that still realli crazi take posit denial regard climat chang realli forgiv ubd least say right rel new know less climat
CNN,CNN Newsroom,pro choic he pro gay right he support gun control doesnt support effort deal greenhous gase climat chang doesnt
CNN,American Morning,everyth busi economi health big issu let talk environment issu appli presidenti elect republican candid exampl dont believ global warm
CNN,Your Money,canada oil sand dirti produc oil oil sand gener greenhous ga convent product stop pipelin wont put dent global warm canada simpli export
CNN,Your Money,contend oil produc canada oil sand dirti produc oil oil sand gener greenhous ga convent product stop pipelin wont put dent global warm canada simpli export
CNN,The Situation Room With Wolf Blitzer,come obama administr solv start walk back part reason perhap talk goe right tea parti group dont like hear climat chang
CNN,World Business Today,seem come disagr two biggest emitt greenhous gase china us movement two camp sign agreement well think that big
CNN,World Business Today,global warm reach tip point someth isnt done next two year there go sort quit catastroph perhap also long last implic global warm goe past two degre
CNN,Piers Morgan Tonight,regard climat chang realli forgiv ubd least say right rel new know less climat chang evolut understand evolut graviti nobodi question graviti see tea parti candid theyr evolut climat chang think gay marriag sin
CNN,Piers Morgan Tonight,climat chang that still realli crazi take posit denial regard climat chang realli forgiv ubd least say
CNN,Piers Morgan Tonight,climat chang that still realli crazi take posit denial regard climat chang realli forgiv ubd least say right rel new
CNN,Your Money,truth argument climat chang zell lot worri new pipelin game climat chang draw sign side environ alway draw line sand tar sand
CNN,The Situation Room With Wolf Blitzer,spread look un big issu conserv republican climat chang big man made climat chang realli conspiraci big issu conserv say lot thing newt cant say doesnt
CNN,Your Money,ill use visibl aid right well aquif sure lay pipelin aquif wont impact drill point argument make sens true argument climat
CNN,The Situation Room With Wolf Blitzer,offic dog whistl use conspiraci theorist guy process magnific brain knew global warm problem intellig guy
CNN,World Business Today,hodson welcom back world busi today green light contenti carbon tax bill biggest pollut forc pay carbon footprint here report
CNN,CNN Newsroom,world ill debt poverti africa way global warm show pretti much make voic heard say aen knack kronist group elit group
CNN,The Situation Room With Wolf Blitzer,favor tarp sit nanci pelosi say need someth global warm he sure also father individu health care mandat admit much stage
CNN,World Business Today,mani peopl still quit optimist level someth done massiv threat term global warm enough big question report past month repeat
CNN,AM Wake Up Call,win vote big bottl crapola im prochoic moder massachusett pass big old govern health care plan know global warm real dont like
CNN,CNN Newsroom,due global warm scientist consid strong possibl ocean warm everyth investig let quickli talk asteroid closest visit go space
CNN,American Morning,think need make observ work global warm real well believ real dont know right front us see storm chang weather
CNN,World Business Today,real thing happen outsid place think import talk climat chang negoti around kyoto robyn thank much
CNN,World Business Today,there dismal outlook expect differ time around report hi andrew suppos effect bedrock climat chang polici kyoto
CNN,Piers Morgan Tonight,know less climat chang evolut understand evolut graviti nobodi question graviti see tea parti candid theyr
CNN,The Situation Room With Wolf Blitzer,south africa artist paint banner outsid un climat chang confer lo angel rosari remain polic break occupi la kampb camp
CNN,The Situation Room With Wolf Blitzer,feder fund activ relat unit nation agenda report agenda enact part global initi combat climat chang combat
CNN,Piers Morgan Tonight,know enough piec that evolut basic math add climat chang that still realli crazi take posit denial
CNN,World Business Today,south africa two hour ago deleg around world descend citi durbin work new deal fight climat chang robin kerr know join us durbin
CNN,World Business Today,get bit extrem climat chang nasti stuff across south africa particularli durban your absolut right check what happen shower thunderstorm sure there area low pressur
CNN,Piers Morgan Tonight,chang evolut understand evolut graviti nobodi question graviti see tea parti candid theyr evolut climat chang think gay marriag sin
CNN,World Business Today,media report say iran guardian council approv decis mean complic system iran becom law andrew th annual climat chang confer kick
CNN,World Business Today,dramat pictur certainli show effect what go charl let stay south africa inde weather th un climat chang confer kick durban mention monday warn south
CNN,CNN Newsroom,newt gingrich exampl advoc tarp climat chang he flip issu realiti newt gingrich keep chang topic today child labor law he talk repeal
CNN,The Situation Room With Wolf Blitzer,pollut way share inform combat climat chang promot system develop look mirror report across countri tea parti group afield citi counti govern vote agenda program
CNN,CNN Newsroom,aim even higher energi effici move ahead effort phase fossil fuel subsidi would huge step toward creat clean energi economi fight climat chang threat
CNN,The Situation Room With Wolf Blitzer,dramat weve seen ad said worst mistak he made year say believ climat chang real problem solv doesnt agre propos
CNN,State of the Union,creation care import afternoon ill go white hous peopl pipelin dirti oil could increas climat chang issu number peopl faith go rais elect
CNN,CNN Newsroom,he also sensibl believ evolut climat chang that he got chanc chri next hope still run time ask question pete well okay she candid say
CNN,World Business Today,like base case scenario discuss talk process well get watch eventu new climat chang agreement talk noth agre account mani peopl might say listen front
CNN,Your Money,chang zell ot worri new pipelin game climat chang draw sign side environ alway draw line sand tar sand issu huge win environmentalist pick
CNN,CNN Newsroom,say gingrich post capitol hill baggag includ lucr consult job freddi mac tie health care industri ad cut year back agre countri must take action address climat chang gingrich call ad
CNN,Erin Burnett OutFront,talk climat chang person life may may factor caus hesit among evangel side christian parti move toward he current guy stand isnt mitt romney need
CNN,State of the Union,say newt top contest come first lot explain immigr question lot explain issu support tarp took back posit climat chang posit ryan
CNN,Piers Morgan Tonight,evolut climat chang think gay marriag sin see see traction theyr get quit clear probabl way poll go one least either candid run mate feel
CNN,State of the Union,say newt top contest come first lot explain immigr question lot explain issu support tarp took back posit climat chang posit ryan medicar plan
