Station,Show,Snippet
MSNBC,MSNBC Live With Katy Tur,climat chang new york time report administr launch new signific assault plan roll back feder effort curb greenhous ga emiss white hous want undermin scienc climat chang polici rest
MSNBC,MTP Daily,go best nation defeat climat chang ive got best economi unit state despit work clean energi say someth took carbon tax fair say carbon
MSNBC,MSNBC Live With Katy Tur,said investig bill clinton hire new teacher work middl east peac agreement global warm protocol
MSNBC,Morning Joe,million mani problem okay mani would problem someth call death tax instead global warm
MSNBC,MSNBC Live With Hallie Jackson,carbon make fossil fuel expens discourag use take money give right back american peopl form dividend goe one pocket back along way reduc greenhous ga emiss
MSNBC,The Rachel Maddow Show,democrat govern would sign anyth pass oh also meantim clinton got israel palestinian sign peac agreement got countri sign pact fight global warm
MSNBC,MSNBC Live With Velshi and Ruhle,congressman staff here hockey stick graph guy love go that debunk hasnt debunk right fact your realli electr engin here problem rate global warm
MSNBC,MTP Daily,healthcar climat chang accord latest wall street poll healthcar outpac climat chang job among democrat top issu folk race first elect climat
MSNBC,Andrea Mitchell Reports,strip languag climat chang global warm document depart nation secur council strip refer climat chang speech cut futur assess
MSNBC,First Look,issu climat chang well got defeat donald trump view danger presid modern histori countri talk exampl climat chang
MSNBC,MTP Daily,convers commun district last night came gun violenc health care prescript drug price climat chang social secur
MSNBC,MSNBC Live With Katy Tur,take appoint director us geolog survey rhyme riley order scientif assess comput gener model project climat chang
MSNBC,Andrea Mitchell Reports,stood world european alli mani european alli object word joint declar incorpor pari climat chang
MSNBC,Morning Joe,instead global warm agre sound scari call climat chang donni play
MSNBC,Andrea Mitchell Reports,need get go need washington state take back washington dc there percept among mani democrat candid talk combat climat chang
MSNBC,MSNBC Live,someth debat polici made your truli pro life debat rage alway thank roe v wade climat chang
MSNBC,Up With David Gura,need talk respond see move quickli direct public move way american consid climat chang
MSNBC,The Rachel Maddow Show,climat chang seen unit state guarante net zero greenhous ga emiss get least halfway mobil billion invest commun like pacif junction ensur
MSNBC,All In With Chris Hayes,climat chang regul work that happen epa least last year half work roll back regul planet warm greenhous ga emiss car power
MSNBC,All In With Chris Hayes,signific right look impact amount greenhous gase atmospher project futur impact matter much greenhous gase recommendit atmospher trajectori kind
MSNBC,First Look,build home help first time buyer hous matter young peopl enjoy opportun parent protect environ elimin plastic wast tackl climat chang
MSNBC,The Beat With Ari Melber,realli know deliv tonight berni aoc headlin ralli green new deal dc sander appear aoc tonight come critic joe biden posit climat chang
MSNBC,The Last Word With Lawrence ODonnell,sure wealthi pay fair share dollar go afford mani govern plan green new deal support year address devast effect climat chang
MSNBC,All In With Chris Hayes,decid death bed want abl look three grand kids eye tell everyth humanli possibl rescu monster climat chang
MSNBC,MSNBC Live With Hallie Jackson,number present issu democrat run presid also student across countri hour take part worldwid movement call friday futur theyr push real action climat chang
MSNBC,MSNBC Live With Stephanie Ruhle,differ your dont think peopl realiz climat chang stori oh absolut use anim food product one greatest sourc greenhous ga emiss world
MSNBC,The Rachel Maddow Show,ambiti plan confront climat chang seen unit state guarante net zero greenhous ga emiss get least halfway mobil billion invest commun like pacif junction ensur
MSNBC,Deadline White House,work ensur continu grow food upon depend profit invest infrastructur protect commun go forward meet monument challeng climat chang
MSNBC,The Rachel Maddow Show,theyr assess theyr go deal montana coal state governor jay insle washington also anoth popular democrat governor run year run climat chang form
MSNBC,MSNBC Live With Craig Melvin,consist take environ green revolut report last night manchest vice presid said would argu nobodi stronger effect issu climat chang
MSNBC,PoliticsNation With Al Sharpton,bank merg view help lead lay groundwork wall street collaps joe vote way think know recent joe talk middl road climat chang
MSNBC,Meet the Press,donald trump view danger presid modern histori countri he patholog liar sexist racist et cetera et cetera enough talk exampl climat chang
MSNBC,The 11th Hour With Brian Williams,want candid talk russia impeach review question potenti caucu goer ask candid reveal voter worri health care climat chang educ
MSNBC,Up With David Gura,pay per month repatha® copay card im david gura week iowa interview candid jay insle governor washington unveil trillion plan tackl climat chang
MSNBC,Meet the Press,ultim need democrat republican independ chang health care american peopl build infrastructur american peopl approach climat actual build american peopl say climat chang real
MSNBC,All In With Chris Hayes,ye earth warm honestli know what caus man made natur cycl nonsens take truli heroic level tri sell idea actual climat chang
MSNBC,The Rachel Maddow Show,think perspect georg hw bush first bush year ago said go address greenhous effect white hous effect mean lead top republican dont even acknowledg climat chang
MSNBC,First Look,note democrat contend state presid trump swept twoterm governor later tweet quot big announc come soon former vice presid joe biden look middl ground climat chang
MSNBC,MTP Daily,number one issu number one bullet point higher climat chang healthcar seem democrat make decis think candid versu somebodi els said day one climat
MSNBC,MSNBC Live With Craig Melvin,report yeah craig interest sinc former vice presid announc entri race week ago he larg abl stay fray deflect critic come democrat oppon keep focu presid trump issu climat chang
MSNBC,Meet the Press,countri reason campaign beat donald trump go creat kind excit need bring larg voter turn go bring young peopl interest go fight real climat chang
MSNBC,MSNBC Live,yesterday hecl said import part climat chang plan defeat trump doesnt actual solv global warm concern far tell also want discuss new analysi bit largest democrat super pac prioriti usa
MSNBC,MSNBC Live With Stephanie Ruhle,probabl second power industri greenhous ga emiss product process one ninth greenhous ga emiss involv produc burger
MSNBC,MSNBC Live With Craig Melvin,attent ive one first peopl say loud think context race need carbon price carbon tax part fight climat chang well continu offer idea polici space help make clear
MSNBC,MSNBC Live With Velshi and Ruhle,america mean work class voter america eugen good see alway thank washington post polit report next new data show greenhous gase highest million
MSNBC,The Rachel Maddow Show,impact depend happen busi usual lot greenhous gase get sever impact lot warm sever drought rise sea level that theyr propos essenti elimin show make us blind
MSNBC,All In With Chris Hayes,stay that start see realli differ impact depend happen busi usual lot greenhous gase get sever impact lot warm sever drought rise sea level
MSNBC,MSNBC Live With Craig Melvin,voter abl discern uncl joe presid joe polici put forward right measur commenc rate scale climat
MSNBC,Morning Joe,accord trump administr complet rollback signific feder effort curb greenhous ga emiss new york time report feder govern longer fulfil scientist say one urgent job
MSNBC,All In With Chris Hayes,reveal mani polici specif roll ambiti plan achiev net zero greenhous ga emiss year hard argu anyth import face countri gener today
MSNBC,All In With Chris Hayes,administr go cut pollut rejoin pari climat agreement import ensur reduc methan mani time danger greenhous ga carbon monoxid go restrict
MSNBC,Up With David Gura,global warm concern climb mind voter nearli indic krushcruci factor learn concentr
MSNBC,All In With Chris Hayes,substanti small donor list strong name recognit also got critic reveal mani polici specif roll ambiti plan achiev net zero greenhous ga emiss year hard argu
MSNBC,All In With Chris Hayes,rejoin pari climat agreement import ensur reduc methan mani time danger greenhous ga carbon monoxid go restrict futur drill public land public waterway also go ensur
MSNBC,All In With Chris Hayes,climat countri histori ensur get net zero greenhous ga emiss half way littl bit ten year day one
MSNBC,Up With David Gura,poll peopl think climat chang gap two gap want climat chang gap peopl iowa deserv presid protect
MSNBC,The Rachel Maddow Show,liter hold hand say whatev choos suppos realli shouldnt talk right would like come next time talk climat
MSNBC,All In With Chris Hayes,million dreamer countri made us citizen economi work well well enough vast major fellow american threat climat
MSNBC,MTP Daily,welcom back would seem ideal polit climat candid run climat chang fourth hottest year record poll show climat chang second import issu iowa caucu goer
MSNBC,MSNBC Live With Stephanie Ruhle,presid trump congress act swiftli climat chang say oil compani call trump administr take action climat chang meet prompt washington post editori board ask republican quot
MSNBC,The Beat With Ari Melber,joe talk middl road climat chang well think know climat chang existenti threat planet governor ensley say go back past aoc call biden plan deal breaker
MSNBC,The Rachel Maddow Show,invest money rais road instead school econom issu health issu asthma kid traumat famili youv ever heard kid wheez know climat
MSNBC,MSNBC Live with Kendis Gibson,mike hear us report hear well continu watch pictur philadelphia joe biden key number differ thing target presid obama legaci talk health care talk climat
MSNBC,MTP Daily,pay cours tax theyll alway pay reason activist chang messag theyr talk carbon tax theyr talk
MSNBC,The Beat With Ari Melber,biden come middl ground climat chang polici basic aoc say deal breaker say berni say far enough first middl ground climat chang indic far
MSNBC,MSNBC Live With Ali Velshi,one need watch there huge polit oppon saw climat chang accord pari withdraw climat chang accord that one exampl mani individu look
MSNBC,The Last Word With Lawrence ODonnell,primari elect focus never ever issu climat chang democrat list climat chang top prioriti highest number singl issu insle plan well put mildli aggress governor said would
MSNBC,MSNBC Live With Katy Tur,sinc billion damag one flood season midwest costli defeat climat chang heck lot job defeat climat chang deni
MSNBC,MSNBC Live,climat chang plan soon except back pari climat accord littl consensu among candid climat chang mani dont state polici there lot pressur come progress wing
MSNBC,MTP Daily,cast climat chang saw australia saw littl voter backlash saw franc yellow vest movement someth specif gener consensu even around democraci around world climat chang concern
MSNBC,MSNBC Live With Katy Tur,want see climat chang debat stage go jayinsleecom send amount like make sure champion debat stage im go drill climat chang moment clear
MSNBC,The Beat With Ari Melber,tie narr spun opposit presid good spinner narr right richard stengel thank nick stick ahead berni sander aoc ralli joe biden get hit middl ground climat
MSNBC,Morning Joe,other frontrunn play peopl trump other have count go discount vote predict peopl think think season weve seen like like there climat
MSNBC,The Rachel Maddow Show,palestinian sign peac agreement got countri sign pact fight global warm earlier year manag good friday peac accord northern ireland neither presid
MSNBC,MSNBC Live with Kendis Gibson,interest pollut realiz ga industri automobil manufactur theyr say mr presid someth global warm oil industri theyr go water joke joke
MSNBC,All In With Chris Hayes,ambiti plan climat countri histori ensur get net zero greenhous ga emiss half way littl bit ten year day one administr go cut pollut
MSNBC,Weekends With Alex Witt,send buck make sure climat chang debat stage know great econom develop us know today look moder solut climat chang cant middl ground peopl davenport
MSNBC,MSNBC Live With Craig Melvin,countri citi town declar acknowledg climat chang exist first step need take order start take action climat chang end day your think might student mani mani school across citi right
MSNBC,MSNBC Live With Katy Tur,scientist believ caus fire global warm year mexico citi alon day averag temperatur come nbc news report carbon dioxid level earth atmospher hilt
MSNBC,MSNBC Live With Velshi and Ruhle,heat make way outsid insid certain amount global warm say bake certain amount enough carbon dioxid methan alreadi
MSNBC,Andrea Mitchell Reports,commit republican fox news viewer believ global warm man made still elect could matter last one hand vote variou select state think
MSNBC,All In With Chris Hayes,appointe report typic includ climat scienc go end centuri climat project go end centuri end impact climat scienc global warm end report
MSNBC,MTP Daily,natur disast could chang concept your still deal polit problem even convinc peopl deal well propos direct carbon tax price
MSNBC,MSNBC Live with Kendis Gibson,talk today agenda futur record past arent suppos run littl bit well thought say isnt talk wh he go he talk plan climat
MSNBC,MSNBC Live With Velshi and Ruhle,think magnitud liter afford hous strategi america cost go countri polici stop global warm there resili polici there univers health care polici
MSNBC,MSNBC Live With Katy Tur,thank much new york time put presid turn term global warm punch line rather prognosi one thing next prognoss one thing next goin road ive ever known
MSNBC,MSNBC Live With Velshi and Ruhle,dioxid level know bad sinc bad million year ill say million year see consequ new era global warm first rise temperatur recent nola report said
MSNBC,Hardball With Chris Matthews,accord global warm iran nuclear deal attack health care hing vote three state wake everi day think done could done differ done affect newscast
MSNBC,Kasie DC,would support carbon tax exampl there lot way address need stop discuss either green new deal noth avenu democrat republican work elimin carbon
MSNBC,Up With David Gura,climat crisi listen think need leader base posit two thing one realiti scienc ultim win debat
MSNBC,MSNBC Live With Craig Melvin,climat chang give ignor wind energi presid say anyth that remot
MSNBC,Headliners,week champ movement climat chang directli challeng democrat leadership like hey
MSNBC,MSNBC Live With Craig Melvin,differ even obama campaign climat chang key issu time around your
MSNBC,Andrea Mitchell Reports,climat crisi repres threat fact suppos leader push scienc fiction instead fact collect peril
MSNBC,All In With Chris Hayes,would like come next time talk climat chang thank come that
MSNBC,MTP Daily,climat chang propos beat trump beat trump beat trump zbll nbc news nation polit report mike memol join
MSNBC,MSNBC Live With Ali Velshi,contin skip school today governor jay insle unveil policeman climat chang run clean
MSNBC,Andrea Mitchell Reports,ask focus health care climat chang educ amid nearli topic area candid tackl campaign trail
MSNBC,Andrea Mitchell Reports,call best green peac climat advis sunshin movement conclud plan econom develop defeat climat crisi aggress comprehens
MSNBC,MSNBC Live With Velshi and Ruhle,plan jay insle plan tackl climat chang go tell ouh honda crv
MSNBC,All In With Chris Hayes,protect arctic increasingli fraggic ecosystem seven nation agre joint declar acknowledg climat chang unit state sign
MSNBC,Andrea Mitchell Reports,redress defeat donald trump im task understand deep climat crisi understand great econom engin growth understand he he take scienc
MSNBC,MSNBC Live With Craig Melvin,mean ration polici border mean defeat climat crisi dont climat refuge come across water border donald trump offer us noth ive seen
MSNBC,MSNBC Live with Kendis Gibson,person secur health care economi reward work wealth climat chang polici save children grandchildren planet
MSNBC,Andrea Mitchell Reports,take aggress action climat chang top prioriti outweigh issu like gun control nbc news correspond savannah seller join us unit
MSNBC,Andrea Mitchell Reports,preserv democraci indic im wait congress im move forward defeat need defeat climat crisi intend one question hous committe keep get block
MSNBC,MSNBC Live With Ali Velshi,futur think younger gener get think younger gener get especi issu climat crisi affect disproportion theyr readi chang need get
MSNBC,Morning Joe,agre sound scari call climat chang donni play clip man play frank luntz use word impeach
MSNBC,MTP Daily,welcom back special memori day edit meet press daili climat chang issu fraught potenti polit peril democrat
MSNBC,MSNBC Live With Craig Melvin,presid joe biden reportedli craft climat chang polici hope appeal environmentalist blue collar voter elect donald trump accord sourc
MSNBC,MSNBC Live With Craig Melvin,transit co founder sunris movement organ ralli climat chang environ near top each voter say galvin time
MSNBC,First Look,sign race engag money go find local donor let talk push focu climat chang also see new alli
MSNBC,MSNBC Live With Ali Velshi,fight climat chang issu center campaign call entir electr grid new build vehicl emit carbon pollut
MSNBC,MSNBC Live With Craig Melvin,countri skip class theyr plead big action major action climat chang protest call friday futur part movement
MSNBC,MSNBC Live With Katy Tur,help that alway help here portion say natinatur decl global rate unpreced human histori climat chang amongst five
MSNBC,MSNBC Live With Hallie Jackson,go move needl think lost joe insli think he climat chang candid think lost think lost congressman john delaney
MSNBC,MSNBC Live With Craig Melvin,devast climat crisi hurt countri saw woman flood nonprofit yesterday davenport iowa today announc plan million new job america highpay union job
MSNBC,MSNBC Live With Craig Melvin,deal half measur arent good enough world war ii didnt defeat half en knee weve got defeat climat crisi plan would governor jay insle appreci time sir thank much
MSNBC,Weekends With Alex Witt,accomplish ive abl achiev state make nation respons appropri nation crisi climat crisi need address nomine
MSNBC,Meet the Press,fought iraq afghanistan step gener sent us real world think mitch mcconnel go embrac major effort mobil climat crisi crime bill
MSNBC,Weekends With Alex Witt,climat crisi skyrocket health care cost biden necessarili demonstr want focu plsi instead want focu fact stood next barack obama past eight year mayb point
MSNBC,Up With David Gura,role drew line describ climat crisi broadli see politician effect job draw line weather see resid
MSNBC,The Rachel Maddow Show,bad nomine think mani colleagu promot larg expans govern dont think well succeed addressi address climat chang within legisl guarante feder job
MSNBC,First Look,face pushback congresswoman ocasiocortez plan come climat chang she call de deal breaker stori bill karin check
MSNBC,First Look,say former vp take climat chang serious past call existenti threat let get check weather cant wait debat
