Station,Show,Snippet
CNN,CNN Newsroom,fit counti build ultim put folk work ore commun look invest impact anyth reduc greenhous ga emiss
CNN,CNN Newsroom,benefit think import folk transpar account decis make vote cast make vote cast someon think greenhous gase concern problem long term think need take step
CNN,CNN Newsroom,greenhous ga form energi effici conserv bill get local govern privat sector invest effici conserv
CNN,Anderson Cooper 360,best knowledg direct financi benefit think import folk public offic conduct ethic tranc parent account decis make vote cast someon think greenhous gase concern problem long term
CNN,CNN Presents,footag global warm go visit hi dr chu what jason mattera what solar panel
CNN,Anderson Cooper 360,caus greenhous ga warm energi effici conserv signific invest stimulu bill get municip local govern privat sector invest effici conserv invest reduc
CNN,CNN Newsroom,across vast expans around see evid glaser say peopl minim global warm final hear schedul
CNN,CNN Sunday Morning,global warm idea human disrupt order creation liter undo creation turn back pirk mordial krimord
CNN,American Morning,take campaign underground issu like health care reform bush tax cut sarah palin global warm manmad human activ contribut dont opinion
CNN,CNN Newsroom,mile hour far one person dead two other miss here man go great length public global warm eric larsen reach top mt everest also visit north
CNN,American Morning,pole summit everest year want bring attent plight pole global warm make big chang way ecosystem oper hell talk
CNN,American Morning,home say okay global warm concern yeah well thought thing start plan expedit north pole south pole everest
CNN,Anderson Cooper 360,actual reduc greenhous ga emiss there mani thing need minut excus well think best way address relev us senat race talk issu cap trade winner us senat
CNN,CNN Newsroom,someth could help nation secur issu help us reduc depend foreign oil help us deal global warm use profession sport messag mean liter hundr million peopl pay attent profession sport make sens
CNN,American Morning,focu attent global warm document firsthand chang taken place place join us morn via satellit phone base camp everest eric thank much join us
CNN,CNN Newsroom,oper team owner possibl instal solar arena sport icon peopl pay attent sport theyr pay attent scienc theyr pay attent scienc global warm mayb theyll pay attent
CNN,American Morning,think promot individu action nation legisl philosophi begin one step accomplish big goal problem global warm huge thing climb mt everest go north south
CNN,CNN Newsroom,climat chang talk offer truce countri attack muslim he littl less bang tabl shout holi war jihad
CNN,The Situation Room With Wolf Blitzer,top incom earner payrol tax incom could expand earn incom tax credit waiv subsidi middl class pay carbon tax that suggest new
CNN,CNN Newsroom,fact reflect live peopl state acknowledg event happen endors run stori man made global warm akin agre run neg stori republican equal endors
CNN,American Morning,polit issu protect environ stop global warm still smart economi countri right well want thank take time day bring us firsthand account like
CNN,American Morning,realli tell stori last great frozen place planet yeah talk want document chang becom evid past decad come global warm let start everest find differ
CNN,American Morning,term whether peopl agre global warm proven fact saw climat gate saw lot back forth cap trade legisl see us take perhap step back ward peopl want move issuet
CNN,American Morning,nation weather forecast go check eric larson made top mt everest one year time tri bring attent document way global warm affect last great frozen place countri world
CNN,CNN Saturday Morning,elder stasman talk climat chang talk offer truce countri arent presum attack muslim know he littl less bang tabl shout holi war jihad
CNN,The Situation Room With Wolf Blitzer,payrol tax incom could expand earn incom tax credit waiv subsidi middl class pay carbon tax that suggest new book lot thing could
CNN,American Morning,theyv taken report health care reform yeah health care reform report johnson want repeal health care reform isnt sold climat chang point unsettl scienc report he make appeal tea parti
CNN,Anderson Cooper 360,contact exact question person said ye vari degre said occasion would say ye theyr scientist climat chang complic know big
CNN,The Situation Room With Wolf Blitzer,gaga hell fine he tri motiv base dont come elect year like one here problem messag younger voter want hear like health care reform presid want hear carbon tax thing
CNN,The Situation Room With Wolf Blitzer,much anyway busi usual climat chang caus hot gase leak atmospher brian maryland write point one parti complet control creat gridlock way overwhelm sensibl idea
CNN,CNN Newsroom,isnt sold climat chang unsettl scienc may explain liber independ streak make appeal tea parti he patriot act im guy vote patriot act
CNN,Anderson Cooper 360,ye theyr scientist climat chang complic know big thing dont fulli understand thing know sea level rise cours mean know higher water extrem get
CNN,CNN Newsroom,lesbian marriag bigger threat planet climat chang peopl rural area abus distract gay lesbian never met ballot box children steep rhetor go
CNN,John King USA,elect four week today vote affect debat tax spend new health care law illeg immigr climat chang one thing whether democrat like put peopl food stamp smart man
CNN,The Situation Room With Wolf Blitzer,presid took pass jim demint next major leader took pass ask whether human activ contribut climat chang answer question said opinion matter wolf
CNN,John King USA,pressur leader mitch mcconnel tea parti candid win he quot nation journal say singl import thing want achiev presid obama oneterm presid balanc budget pass climat chang bill oneterm presid
