Station,Show,Snippet
MSNBC,The Ed Show,democrat didnt want talk complic sient dont want go got start convers doubt recent washington post say american support limit greenhous gase
MSNBC,The Rachel Maddow Show,schwarzenegg applaus thank much thank career action hero make believ today im take reallif bad guy one threaten human climat chang climat chang
MSNBC,Hardball With Chris Matthews,feder govern limit releas greenhous gase reduc global warm dont get kind
MSNBC,All In With Chris Hayes,mix thing assur remark remark stabl dinosaur polar ice cap talk global warm
MSNBC,Jansing and Co.,elect kind issu democrat believ risk overst accord washington post respond say govern reduc greenhous ga emiss
MSNBC,Melissa Harris-Perry,polici structur improv well know cap trade one option among menu option avail state order compli greenhous ga
MSNBC,The Ed Show,man thermomet specter haunt america perhap greatest decept mysteri mankind energi secur real global warm
MSNBC,All In With Chris Hayes,histor speak signific effort american presid ever curb carbon emiss countri signific effort presid taken combat global warm
MSNBC,Weekends With Alex Witt,alka seltzer heartburn reliefchew enjoy relief california strong messag presid obama climat chang
MSNBC,Hardball With Chris Matthews,american say feder govern limit releas greenhous gase reduc global warm dont get kind number often ask support presid plan signific lli reduc greee
MSNBC,Hardball With Chris Matthews,there realli succinct way describ last week boehner join nonoth gop use ignor defens come confront issu scientist agre human caus global warm
MSNBC,Hardball With Chris Matthews,contrast countri larg support action climat chang tea partier approv propos reduc greenhous gase versu entir support
MSNBC,Morning Joe,spain us didnt set record cold temperatur one degre higher compar previou record ask global warm answer im scientist man ye global
MSNBC,All In With Chris Hayes,central offic use latest term art im scientist listen im qualifi debat scienc climat chang take global warm climat chang im scientist
MSNBC,The Cycle,court keep judici junki edg divid justic roll back epa abil limit greenhous gase rule isnt expect affect obama administr latest climat chang action term biggest decis come
MSNBC,The Reid Report,junki edg divid justic roll back epa abil limit greenhous gase rule isnt expect affect obama administr latest climat chang action term biggest decis come pike week
MSNBC,Weekends With Alex Witt,question whether act late today congress full folk stubbornli automat reject scientif evid climat chang
MSNBC,Ronan Farrow Daily,growth economi sector potenti huge innov job growth histor totor day fight climat chang
MSNBC,NOW With Alex Wagner,plan stay life weekend two week administr announc ambiti epa rule cut carbon dioxid power plant took climat chang
MSNBC,All In With Chris Hayes,grimm gotten memo central offic use latest term art im scientist im scientist listen im qualifi debat scienc climat chang take global warm climat chang im scientist
MSNBC,Weekends With Alex Witt,urgent situat face norfolk virginia sea level rise faster anywher els east coast call sea level rise hot spot evid climat chang
MSNBC,Ronan Farrow Daily,state given lot flexibl meet target your contest number cant ignor problem continu allow increas climat chang your
MSNBC,PoliticsNation,step limit greenhous gase climat chang real problem american peopl want address question day right unit state releas five taliban prison order reunit american soldier famili
MSNBC,NewsNation,curb climat chang move guarante set anoth pl polit showdown goal clean air qualiti slash amount carbon emiss produc power plant everyday reduct expect slow global
MSNBC,Hardball With Chris Matthews,he much constitu servic republican appeal right theyr go end rightw parti that take get primari vote differ senat talk global warm
MSNBC,Morning Joe,epa administr true breakthrough climat polici newli propos epa rule co emiss power plant repres breakthrough us govern ambit halt climat chang
MSNBC,Jansing and Co.,huffington post environ editor kate shepherd administr argument today hear today hear go help public health prescent climat chang
MSNBC,The Rachel Maddow Show,long island unusu attent upper atmospher ozon deplet climat view moment come countri get concern aspect climat chang
MSNBC,The Rachel Maddow Show,floor presid obama say sign execut order visavi feder contractor ban discrimin basi sexual orient presid also made big move climat chang propos new
MSNBC,All In With Chris Hayes,suprem court april two hous republican told bloomberg may move block rule deni epa fund spend bill move could potenti lead govern shutdown climat chang
MSNBC,The Rachel Maddow Show,welcom governor schwarzenegg applaus thank much thank career action hero make believ today im take reallif bad guy one threaten human climat chang
MSNBC,PoliticsNation,american polici still reverber nation iraq that kper tif action presid overreach ej fox news host accus presid commit treason climat chang
MSNBC,The Last Word With Lawrence ODonnell,think theyr especi midterm come senior hous republican even senat republican weigh whether threaten shutdown stop presid obama new climat chang
MSNBC,Weekends With Alex Witt,know feder budget particular mean feder govern own lot facil expos sea level rise take one exampl know result climat chang
MSNBC,Jansing and Co.,republican go idea well anybodi would answer poll say believ scientist understand settl scienc issu climat chang
MSNBC,Hardball With Chris Matthews,voter suppress problem minor dont know exploit cheap loy boar flow illeg immigr countri dont know connect co emiss climat chang like sergeant
MSNBC,PoliticsNation,im qualifi debat scienc climat chang wasnt year ago problem wasnt global warm ice cube
MSNBC,The Daily Rundown,law congress pass clean air act first pass reauthor presid uphold enforc law properti alreadi rule climat chang must action taken climat
MSNBC,The Daily Rundown,car truck make home energi effici today hold carbon emiss level seen year make progress action plan climat chang
MSNBC,The Daily Rundown,well wouldnt frame quit way mean dont think race left much effort authent know ive talk climat chang american
MSNBC,Hardball With Chris Matthews,dont get anyth done there realli much differ take know noth sergeant shultz thing dont believ anyth glenn beck drive crazi say there thing manmad climat chang
MSNBC,Morning Joe,scientist man ye there global warm ye there climat chang ye ye gazillion human carbon pump air someth
MSNBC,The Daily Rundown,someth need done climat chang full folk survey approv plan requir compani reduc greenhous ga emiss even mean higher util bill that fascin find
MSNBC,Hardball With Chris Matthews,initi break along partisan line democrat gener support presid republican gener support critic inform want peopl play game dont know enough inform point ad nauseam dont know nuch climat chang
MSNBC,The Ed Show,water chang econom chang alreadi happen mani respect ecolog chang your talk your exactli right fisheri hit hard see kind thing happen ocean climat chang
MSNBC,Jansing and Co.,polit democrat go use issu use ate polit issu concern look swing moder climat chang
MSNBC,Ronan Farrow Daily,speaker boehner mitch mcconnel dont like presid propos put plan tabl theyv awol come solut challeng isnt real ati measur stand chanc revers climat chang
MSNBC,All In With Chris Hayes,inde appear fundament shift that led presid stop pull punch never obviou gave commenc address uc irv weekend got laugh unapologet mock climat chang denier
MSNBC,The Ed Show,blown lid climat chang announc speech congress louisiana said someth provoc global warm hoax yearold invalid si one simplest scientist devic known
MSNBC,The Reid Report,point tara make way talk climat chang global warm get real world effect could happen mean collect michael
MSNBC,All In With Chris Hayes,chang take global warm climat chang im scientist republican parti move complet denial dont ask dont ask im scientist im dude suit microphon love god
MSNBC,Hardball With Chris Matthews,urg govern level ignor plea money fund global climat chang climat justic initi well fact there almost total consensu among scientist global warm real human behavior major contributor
MSNBC,The Ed Show,district concern continu hear well know think theyr look someon like go get sacramento focu environment protect prevent climat chang global warm protect coast well invest
MSNBC,Jansing and Co.,well truth climat chang long time call global cool global warm climat chang centuri us say settl argument right think foolish argument
MSNBC,MSNBC Live,countri climat chang denier suggest there still debat scienc talk head cabl news suggest public opinion hopelessli deadlock seven ten american say global warm seriou problem seven ten say feder govern limit pollut power last
MSNBC,The Ed Show,claim global warm new fad thing that go america around world call global warm think sign clearli support global warm theori think biggest
MSNBC,Hardball With Chris Matthews,greenhous gase versu entir support propos joan walsh plooen msnbc polit analyst back
MSNBC,Hardball With Chris Matthews,number often ask support presid plan significantli reduc greenhous gase rais electr bill nearli stay presid
MSNBC,All In With Chris Hayes,behold ici glori happen glacier nearli melt must due global warm young ladi feder govern posit global warm
MSNBC,All In With Chris Hayes,nearli melt must due global warm young ladi feder govern posit global warm exist glacier fine isnt
MSNBC,NewsNation,approach consid arm danger right thank detail right obama administr make major decis slash greenhous gase air
MSNBC,Morning Joe,ground water there pollut greenhous gase produc type scenario there antibiot come think area realli achiev cost save there slippag
MSNBC,NewsNation,environment protect agenc wherewith wiwith r greenhous gase that predic limit carbon emiss powerpl fuell coal cours end democrat control
MSNBC,All In With Chris Hayes,lundergangrim mute could fact american said poll month govern limit greenhous gase nonetheless republican plot stop
MSNBC,The Ed Show,republican support limit greenhous gase dont know democrat would hard time stand say go mass kentucki hard sell mean democrat
MSNBC,All In With Chris Hayes,agenc abil regul greenhous gase like carbon pollut best news climat front come today senat major leader harri reid challeng republican flirt anoth govern shutdown time apa new carbon regul
MSNBC,NewsNation,white hous democrat control senat action would come hous repres either possibl senat legisl money regul greenhous gase epa
MSNBC,All In With Chris Hayes,today larg upheld environment protect agenc abil regul greenhous gase like carbon pollut best news climat front come today senat major leader harri reid challeng republican flirt anoth govern
MSNBC,All In With Chris Hayes,mute could fact american said poll month govern limit greenhous gase nonetheless republican plot stop apa push regul carbon endors legitim
MSNBC,All In With Chris Hayes,happen glacier nearli melt must due global warm young ladi feder govern posit global warm exist glacier fine isnt lump sludg look
MSNBC,The Ed Show,think republican still denial theyr ask like poll dont exist greenhous gase real money vast major polit nation come big oil big ga big
MSNBC,All In With Chris Hayes,could fact american said poll month govern limit greenhous gase nonetheless republican plot stop apa push regul carbon endors legitim suprem court april
MSNBC,The Ed Show,scam sinc teapot bill scienc simpli doesnt back issu global warm thing global warm lot shenanigan go data dont see data sat page page data
MSNBC,The Ed Show,climat chang republican continu deni climat chang even exist socal accord bipartisan studi releas today refus act could end
MSNBC,Jansing and Co.,well hot cold done long measur climat manmad isnt question dinosaur go extinct men caus car run around point caus global
MSNBC,Meet the Press,well think danc around core issu countri grow inequ regrett situat incom inequ remind situat climat
MSNBC,The Ed Show,pollut realli baffl dismay mani serv congress deni basic scienc climat chang climat chang denier
MSNBC,NewsNation,univers california presid announc nearli billion competit climat chang fund sharp word climat chang denier pretti rare youll encount somebodi say problem your tri solv
MSNBC,The Daily Rundown,issu scientist say evid climat chang consist rank near bottom washington focuss wall street poll said address climat chang absolut prioriti
MSNBC,All In With Chris Hayes,say uncertain term need carbon tax also good news suprem court
MSNBC,All In With Chris Hayes,energi mandat foster climat chang denyalist even get member congress promis vote climat chang legisl unless link tax cut brother kansa kansa koch countri
MSNBC,MSNBC Live,combat futur natur disast caus climat chang that today im announc new billion competit fund help commun prepar impact climat chang build resili infrastructur across
MSNBC,NOW With Alex Wagner,dont think doubt human contribut climat chang frankli that part alter know natur event contribut climat chang thing like volcano
MSNBC,NOW With Alex Wagner,point motiv base right john boehner say fulli cooper havent done damn thing get truth happen could go anyth whether ben gazdi climat
MSNBC,Weekends With Alex Witt,saturday exceed million youll hear bottom hour one ridicul case sore lose ever see rise tide climat
MSNBC,Morning Joe,thing young republican republican age self identifi republican call denial climat scienc quot crazi touch ignor republican think hispan problem climat
MSNBC,The Ed Show,avo whatev imagin one place expedia find store fier folk take shower work presid obama isnt wait around fsh conserv accept fact climat
MSNBC,All In With Chris Hayes,effort presid taken combat global warm second place way tie noth join
