Station,Show,Snippet
MSNBC,Hardball With Chris Matthews,good line kerri care stay clear public specul presid actual pick replac hillari clinton also arizona governor jan brewer she heavyweight comment global warm doesnt think manmad explan climat chang rather
MSNBC,Up W Chris Hayes,progress fight climat chang especi form cap trade epa see success includ rule greenhous gase clean air act
MSNBC,Weekends With Alex Witt,bunge fall cliff jare bernstein thank much warn sign come us south pole studi rais concern global warm
MSNBC,The Last Word,first statewid race might explain third peopl poll havent heard big climat chang
MSNBC,Up W Chris Hayes,would imposs get republican sign tax increas obvious need talk rais rate wealthi sort tax mix im think carbon tax
MSNBC,Up W Chris Hayes,right look weve done comparison bunch differ thing tabl deficit reduct everyth that wrong chart that tax hike caus epi want revenu sourc go thank carbon tax
MSNBC,Up W Chris Hayes,methan releas power greenhous ga term co balanc climat chang natur ga coal still somewhat question mark look base scienc
MSNBC,Morning Joe,mani social issu andrea moj top stori chose chose along mike barnicl peopl smart point well andrew rosssorkin mike chose weather driven event superstorm sandi climat chang
MSNBC,Martin Bashir,know think mayb good sign gop fellow governor kind run away someon get signal kind attitud put forward pretti toxic time thing like climat chang
MSNBC,MSNBC Live,sandi pretti small hurrican hurrican go caus tremend damag much econom activ right hurrican land let talk polit former presid al gore chide presid obama week fail make climat chang
MSNBC,Weekends With Alex Witt,dioxid emiss burn coal burn oil burn natur ga carbon pollut greenhous gase primari
MSNBC,Up W Chris Hayes,dream product theyv deploy yeah talk marin one mention greenhous gase everi one love thing pure util pure advantag
MSNBC,The Ed Show,filibust probabl bottom line countri well know ed face enorm problem peopl tri find work tri deal global
MSNBC,Jansing and Co.,common sens gun global warm pat mayor governor back take thing directli say big problem countri mani crazi peopl mani gun governor cuomo say ye global warm real took big hit
MSNBC,Hardball With Chris Matthews,romney complain presid obama got advantag samesex marriag long ago wedg issu bob dole use bill clinton think weve made progress area clearli done denier global
MSNBC,Up W Chris Hayes,greenhous ga effect loos methan that real term water thatsl come recycl water that come brine process real separ what real fake one
MSNBC,Way Too Early,spent plenti time spar congression leader issu global warm keyston pipelin presid prais jackson effort epa yesterday
MSNBC,Hardball With Chris Matthews,clearli environment denier global warm reduc amount oil import use there progress regard hand there
MSNBC,Morning Joe,first africanamerican head epa spend plenti time spar congression republican industri group issu like global warm keyston palestiipelin
MSNBC,The Ed Show,probabl bottom line countri well know ed face enorm problem peopl tri find work tri deal global warm tremend
MSNBC,MSNBC Live,brawl global warm pollut keyston pipelin coal fire plant presid prais effort call commit health famili unwav former senat chuck hagel possibl nomin defens
MSNBC,News Nation,profil brawl industri congression republican issu global warm pollut cours keyston oil pipelin also new control coal fire plant well court dwokment show mike crapo utah admit sever
MSNBC,MSNBC Live,insist there quot caus alarm mandela spend time hospit earlier year stomach surgeri new warn week global warm potenti impact world popul
MSNBC,MSNBC Live,still uncertain well age evid global warm meteorologist say temperatur west antarctica warm twice fast global averag four degre sinc ad
MSNBC,The Last Word,big climat chang know let see predict come true jump
MSNBC,Martin Bashir,let get right eloqu cuter tour could host cycl democrat strategist julian epstein tour guy blame obama anyth know global warm latest loss laker
