Station,Show,Snippet
MSNBC,Hardball With Chris Matthews,burdensom restrict place women reproduct decis could affect million women theyr go big impact decid fate presid obama plan cut greenhous ga pollut address climat chang
MSNBC,The Place for Politics 2016,fossil fuel industri even acknowledg scientif realiti climat chang
MSNBC,The Place for Politics 2016,tat pope franci id stay away he head church he spiritu leader weve said areas whether global warm think
MSNBC,The Place for Politics 2016,togeth offer assist help asean countri better leverag interpol data help flow foreign fighter agre implement pari climat chang agreement includ help develop countri adapt mitig impact climat chang
MSNBC,The Last Word With Lawrence ODonnell,health care came expens immigr reform there three big lift youv talk immigr reform climat chang
MSNBC,The Rachel Maddow Show,health care came expens immigr reform there three big lift youv talk immigr reform climat chang
MSNBC,The Place for Politics 2016,fulli understand said agre joe scarborough assess comment heard sunday would disqualifi presidenti candid dont think anyth disqualifi year start racism end global warm everyon
MSNBC,With All Due Respect,stori think stand two mani issu one issu pol fish sit climat chang what happen
MSNBC,Morning Joe,tomorrow there noth govern stop think anyth huge amount campaign contribut lobbi fossil fuel industri let talk climat chang
MSNBC,The Place for Politics 2016,ill tell someth realli astound im senat energi committe im senat environ committe talk scientist world debat climat chang real
MSNBC,MTP Daily,rig economi countri held corrupt system campaign financ core senat sander messag need transform america deal issu like climat chang
MSNBC,The Rachel Maddow Show,think anyth huge amount campaign contribut lobbi fossil fuel industri let talk climat chang think there reason one republican gut recogn climat
MSNBC,The Rachel Maddow Show,invest low incom countri around world rather unit state america senat sander thank go take break america never areer dont ignor threat like climat chang
MSNBC,Hardball With Chris Matthews,decis could affect million women theyr go big impact decid fate presid obama plan cut greenhous ga pollut address climat chang think suprem court deserv nine justic think demand
MSNBC,The Place for Politics 2016,alex seitzwald us boston berni sander taken stage right minneapoli let listen go around countri say well climat
MSNBC,The Rachel Maddow Show,contribut lobbi fossil fuel industri let talk climat chang think there reason one republican gut recogn climat chang real need
MSNBC,Citizen Trump With Chris Matthews,mayb go talk scientist youv got lot realli good one colleg univers probabl come lincoln high school talko scienc teacher get help understand climat
MSNBC,Andrea Mitchell Reports,right gay lesbian get marri dont believ climat chang fact fight effort someth climat chang berni sander side side hillari clinton issu well differ young peopl voter abil get someth
MSNBC,All In With Chris Hayes,medicin doubl tomorrow there noth govern stop think anyth huge amount campaign contribut lobbi fossil fuel industri let talk climat chang think there reason one republican gut recogn climat chang real need transform energi system
MSNBC,Citizen Trump With Chris Matthews,watch charad among republican theyr illinform wont cross koch brother koch brother said cant talk climat chang dont talk climat chang that bad enough especi final intern agreement unit state presid obama help forg begin work togeth around world what realli sad
MSNBC,The Place for Politics 2016,coverag everi singl man woman child know know combat climat chang clean
MSNBC,Citizen Trump With Chris Matthews,one best way go creat job combat climat chang creat clean renew job
MSNBC,The Rachel Maddow Show,face problem headon americanmad clean energi end depend foreign oil spark new innov creat million new job solv climat crisi start clean energi
MSNBC,Morning Joe,see hear speech know strong posit say global warm go reason your invit oil compani speak someth like mean
MSNBC,The Place for Politics 2016,climat chang call chang know what theyr go lose campaign fund coke brother fossil fuel industri
MSNBC,Morning Joe,think that go question peopl get see hear speech know strong posit say global warm go reason invit oil compani
MSNBC,The Place for Politics 2016,climat chang hoax hoax tragic realiti defeat trump american peopl want
MSNBC,The Place for Politics 2016,energi committe senat environment econo committe debat climat chang real caus human activ alreadi caus
MSNBC,The Place for Politics 2016,christi think climat chang realiti christi support mass deport undocu immigr cours donald trump support christi want cut social
MSNBC,Hardball With Chris Matthews,climat chang tell someon million time scientist tell dont trust antitrump dont trust your tell truth
MSNBC,Meet the Press,access earli complianc fund help influenc cap trade look like feder level im favor give depart environment protect mandat go design cap trade carbon tax program bring back legislatur ratif
MSNBC,Meet the Press,fund help influenc cap trade look like feder level im favor give depart environment protect mandat go design cap trade carbon tax program bring back legislatur ratif time next two year
MSNBC,The Place for Politics 2016,climat chang run presid unit state refus acknowledg realiti climat stichang that would look forward run trump rubio
MSNBC,MTP Daily,berni sander peopl politician he target south carolina minnesota ad ad effect think climat chang enorm import çissu
MSNBC,Hardball College Tour,member senat committe environ senat committe emerg talk scientist world debat climat chang real applaus
MSNBC,The Place for Politics 2016,act improv protect presid bold move immigr climat chang go even democrat frontrunn hillari clinton last night defeat senat berni
MSNBC,Morning Joe,go see oil compani werent go go talk global warm need know what funni didnt say anyth industri what interest talk accept explan goe talk current event
MSNBC,Morning Joe,talk global warm know what funni didnt say industri what interest talk accept explan goe talk current event goe secretari state goe talk america role
MSNBC,With All Due Respect,commun polic depart reflect divers trump know wellknown scientist brilliant scientist conclud year studi issu climat chang hoax
MSNBC,Hardball With Chris Matthews,trump candid tow republican line huge host issu nonclim chang cours public life everyth tax deficit deregul health care abort gun
MSNBC,MTP Daily,earthquak continu need continu studi term climat chang weve seen replac aw lot coal half co emiss
MSNBC,All In With Chris Hayes,number two your rais issu term extract fossil fuel exampl believ climat chang one great challeng face planet introduc legisl
MSNBC,MSNBC Live With Kate Snow,system fund million contribut tackl climat chang creat clean energi job fight live wage equal pay tuitionfre public colleg peopl sick tire establish polit
MSNBC,The Last Word With Lawrence ODonnell,reform there three big lift youv talk immigr reform climat chang first know first one one best shot get done well dont accept
MSNBC,Morning Joe,stop think anyth huge amount campaign contribut lobbi fossil fuel industri let talk climat chang think reason one republican
MSNBC,Morning Joe,think reason one republican gut recogn climat chang real need transform energi system think anyth koch brother
MSNBC,MTP Daily,keyston pipelin never waffl he also candid oppos frack frack endang drink water threaten climat sander farreach plan fight climat chang build clean energi futur
MSNBC,Citizen Trump With Chris Matthews,brought latest get caucu event call hillari clinton campaign touch job climat chang well theme echo republican side finish berni
MSNBC,The Place for Politics 2016,much debt abl get educ senior cant live digniti secur need address real issu countri climat chang nice oh berni wonder
MSNBC,The Rachel Maddow Show,believ climat chang one great challeng face planet introduc legisl way say extract fossil fuel futur public
MSNBC,The Place for Politics 2016,climat chang polit corrupt free colleg issu would expect issu issu import prioriti someon
MSNBC,The Place for Politics 2016,economi go agre rais incom agre combat climat chang agre univers coverag track record who gotten result actual produc kind chang want famili
MSNBC,The Place for Politics 2016,great big idea want folk stop think matter age okay agre get economi go agre rais incom agre combat climat chang agre univers
MSNBC,Way Too Early,hottest year record histori product need move southern tip planet abl find snow climat chang real happen right urgent threat face entir speci
MSNBC,The Rachel Maddow Show,exampl believ climat chang one great challeng face planet wla introduc legisl way say extract fossil fuel futur public land
MSNBC,MSNBC Live With Jose Diaz-Balart,gut recogn climat chang real need transform energi system think anyth koch brother exxon mobil pour huge amount money polit
MSNBC,MTP Daily,ticket folk want folk stop think matter age okay agre get economi go agre rais incom agre combat climat chang agre univers coverag
MSNBC,Hardball With Chris Matthews,agre combat climat chang agre univers colleg track record result actual produc kind chang want famili countri im energ
MSNBC,The Place for Politics 2016,singlepay health care climat chang legisl see presid obama choic mayb that ought negoti say okay cap trade suprem court justic exactli exactli know suprem court alway issu
MSNBC,All In With Chris Hayes,citizen unit overturn look climat chang look student loan look thing realli work believ heart pragmat who actual
MSNBC,Morning Joe,concern broken crimin justic system theyr engag issu climat chang need transform energi system away fossil fuel obvious there econom reason look young peopl first time modern histori
MSNBC,Citizen Trump With Chris Matthews,know youv heard know republican say theyr ask climat chang know theyr ask think say dont know im scientist ive travel across state ive suggest
MSNBC,Hardball With Chris Matthews,want folk stop think matter age okay agre get economi go agre rais incom agre combat climat chang agre univers colleg track record result
MSNBC,Way Too Early,nomine leonardo dicaprio final took home golden statu perform reven use speech bring attent climat chang make reven man relationship natur world world collect felt
MSNBC,MSNBC Live With Jose Diaz-Balart,elect talk futur talk thing like climat chang talk women right talk health care know fact republican want strip away immigr reform rais
MSNBC,All In With Chris Hayes,citizen unit overturn look climat chang look student loan look thing realli work believ heart pragmat who actual
MSNBC,All In With Chris Hayes,thing realli complement like pragmat right believ look citizen unit overturn look climat chang look student loan look thing realli
MSNBC,Morning Joe,gut recogn climat chang real need transform energi system think anyth koch brother exxonmobil pour huge amount money polit system goe america
MSNBC,MSNBC Live With Thomas Roberts,like death penalti issu like climat chang issu like free colleg educ lot issu two candid voter need know issu make inform decis guy extraordinarili success
MSNBC,MSNBC Live With Jose Diaz-Balart,issu climat chang need transform energi system away fossil fuel obvious there econom reason look young peopl first time modern histori america look situat may lower standard live
MSNBC,MSNBC Live With Jose Diaz-Balart,govern stop think anyth huge amount campaign contribut lobbi fossil fuel industri let talk climat chang think reason one republican
MSNBC,Andrea Mitchell Reports,colleg held corrupt system campaign financ deal problem see issu tri solv whether climat chang fossil fuel industri come exert enorm influenc drug compani come
MSNBC,Andrea Mitchell Reports,done young voertd care take action climat chang care protect right marri take someon washington breakthrough gridlock get someth done problem lot propos berni sander brought forward
MSNBC,Way Too Early,polic black commun agreement came depart justic investig citi found multipl civil right violat suprem court dealt blow presid obama climat chang initi vote justic environment protect agenc block move forward
MSNBC,Meet the Press,countri around climat chang around debt free colleg next gener center debat full debat frankli think time us realli messag actual integr parti talk econom
MSNBC,Meet the Press,primari time core issu around social contract around futur countri around climat chang around debt free colleg next gener center debat full debat frankli think time
MSNBC,Meet the Press,contract around futur countri around climat chang around debt free colleg next gener center debat full debat frankli think time us realli messag actual integr parti talk econom
MSNBC,MTP Daily,person berni sander among state target super tuesday he sort select minnesota correct he run ad specif launch weve got clip climat chang want play curiou reaction side sander said
