Station,Show,Snippet
MSNBC,The Rachel Maddow Show,finit suppli could damag environ caus global warm climat profess manmad global warm
MSNBC,The Rachel Maddow Show,certainli rememb critic governor coupl case think one talk show massachusett part region ga initi region effort lower greenhous ga emiss
MSNBC,MSNBC Special Coverage,dioxid cant take ground well there finit suppli could damag environ caus global warm
MSNBC,MSNBC Special Coverage,carbon dioxid cant take ground finit suppli could damag environ caus global warm
MSNBC,The Rachel Maddow Show,unit state senat jame mountain inhof oklahoma program tuesday hurray senat inhof new dont believ global warm book
MSNBC,The Rachel Maddow Show,pop eye rememb granddaught came countri think might book said popey dont understand global warm
MSNBC,NOW With Alex Wagner,sens anyon europ would recogn tell us news british accent make us feel bad bad tackl climat chang
MSNBC,Meet the Press,climat chang climat chang man made global warm popular guess chang along governor romney your look someon doesnt chang climat stand princip made countri great limit
MSNBC,PoliticsNation,climat chang happen ill trust pat robertson what realli funni robertson use think global warm seriou issu fact made public servic ad
MSNBC,The Rachel Maddow Show,global warm today media wrong global warm today write scientist agre global warm happen that true someth like scientist relev field
MSNBC,The Rachel Maddow Show,global warm today write scientist agre global warm happen that true someth like scientist relev field agre dont agre mostli
MSNBC,The Rachel Maddow Show,global warm today write scientist agre global warm happen that true someth like scientist relev field agre dont agre mostli
MSNBC,Up W Chris Hayes,question describ what happen world get warmer want show graph show correl religi affil percentag peopl believ manmad global warm say humanmad global warm total us popul
MSNBC,PoliticsNation,male announc tri new invest dashboard etrad folk use hear outrag thing pat robertson someth said week realli grab attent whole thing global
MSNBC,The Rachel Maddow Show,extrapol broader conclus global warm write media wrote scari stori come ice age use data point point prove global warm today media wrong
MSNBC,The Rachel Maddow Show,reject process didnt agre conclus here one issu book think overal approach issu take small anecdot extrapol broader conclus global
MSNBC,The Rachel Maddow Show,think live opposit end telescop senat look middl cant see much appreci tri im grate senat jame inhof oklahoma new book call greatest hope global
MSNBC,Up W Chris Hayes,believ trust scientif consensu believ scientif consensu global warm peopl polit unaffili
MSNBC,The Ed Show,pal debat session talk jibberjabb global warm defeat concern heat
MSNBC,Up W Chris Hayes,would requir public school quot teach controversi evolut global warm richard dawekin igh hold partner prilosec isnt fast relief
MSNBC,The Rachel Maddow Show,critic governor coupl case think one talk show massachusett part region ga initi region effort lower greenhous ga emiss rememb energi confer mitt romney
MSNBC,The Rachel Maddow Show,region ga initi region effort lower greenhous ga emiss rememb energi confer mitt romney defend say ive industri leader come mean corpor say go hurt bottom line
MSNBC,MSNBC Special Coverage,climat profess manmad global warm climat scienc convinc mani mani republican includ two run presid republican ticket mitt romney
MSNBC,The Ed Show,jibberjabb global warm defeat concern heat mark fault card okay think need take break
MSNBC,The Rachel Maddow Show,inhof oklahoma program tuesday hurray senat inhof new dont believ global warm book public book mr inhof talk one
MSNBC,The Rachel Maddow Show,down might tell truth part antieconom conspiraci feel global warm movement form everi discuss energi environment impact made
MSNBC,Up W Chris Hayes,liber spirit tall ran openminded defend skeptic scientif consensusen global warm right listen peopl talk peopl attack robust scientif consensu
MSNBC,Up W Chris Hayes,disbelief well rick santorum talk climat scientist philadelph philadelphia inquir ope said reassur us global warm warm scienc still settl there noth see
MSNBC,MSNBC Special Coverage,profess manmad global warm climat scienc convinc mani mani republican includ two run presid republican ticket mitt romney newt gingrich one said
MSNBC,The Rachel Maddow Show,energi oil ga compani great group wouldnt reason person learn assum antiglob warm profossil fuel stanc donor pay
MSNBC,Jansing and Co.,republican doubt man role caus global warm also white hous defens polici foster altern energi sourc specif loan
MSNBC,The Rachel Maddow Show,conserv world diverg trust conserv alreadi agre lesson whole global warm thing disproven email
MSNBC,Weekends With Alex Witt,nina play role declin well global warm evapor leav lake lower water level femal announc best thing life real thing natur valley trail mix bar
MSNBC,MSNBC Special Coverage,climat profess manmad global warm climat scienc convinc mani mani republican includ two run presid republican ticket mitt romney newt gingrich one
MSNBC,MSNBC Special Coverage,ground sourc carbon dioxid cant take ground finit suppli could damag environ caus global warm climat
MSNBC,PoliticsNation,warm hasnt scientif prove matter fact lot scienc debunk valid nonsens fact show global warm real climat scientist say
MSNBC,The Rachel Maddow Show,lesson whole global warm thing disproven email scandal senat jame inhof written book one
MSNBC,The Rachel Maddow Show,warm write media wrote scari stori come ice age use data point point prove global warm today media wrong
MSNBC,The Rachel Maddow Show,donor coke industri murray industri devin energi oil ga compani great group wouldnt reason person learn assum antiglob warm profossil fuel stanc
MSNBC,The Dylan Ratigan Show,bank bailout global warm stuff take differ angl also secur state say want take away liberti peopl give us
MSNBC,The Rachel Maddow Show,vindic careerdefin careerdefin careerdefin careerdefin crusad even happen cours global warm isnt big deal even big deal heard
MSNBC,The Rachel Maddow Show,truth part econom conspiraci feel global warm movement form everi discuss energi environment impact made ascertain impact polici suspect thing
MSNBC,The Ed Show,great deal one writer quot what matter mcfli your chicken pretti bold consid recent glimps palin debat session talk jibberjabb global warm defeat
MSNBC,Up W Chris Hayes,week tennesse state senat pass sb requir public school teach quot controversi evolut global warm human clone bill refer monkey bill callback
MSNBC,The Rachel Maddow Show,book said popey dont understand global warm went back check public school everyth came environment protect agenc brainwash grandkid school goal stop
MSNBC,The Rachel Maddow Show,take small anecdot extrapol broader conclus global warm write media wrote scari stori come ice age use data point point prove
MSNBC,The Rachel Maddow Show,richard linzen mit talk sever said cap trade global warm regul cap trade bureaucrat dream regul carbon regul life id
MSNBC,The Rachel Maddow Show,richard linzen mit talk sever said cap trade global warm regul cap trade bureaucrat dream regul carbon regul life id
MSNBC,The Rachel Maddow Show,donor koch industri murray industri devin energi oil ga compani great group wouldnt reason person learn assum antiglob warm profossil fuel stanc donor pay
MSNBC,The Rachel Maddow Show,cant see much appreci tri im grate senat jame inhof oklahoma new book call greatest hope global warm conspiraci threaten futur well right back
MSNBC,The Rachel Maddow Show,chang climat outrag senat jame inhof global warm one issu particip conserv media consult conserv author total differ
MSNBC,The Rachel Maddow Show,granddaught came countri think might book said popey dont understand global warm went back check public school everyth came environment protect agenc
MSNBC,Up W Chris Hayes,fundament belief decreas one thing that interest debat way global warm singlemost import issu face stake us highest slipperi way
MSNBC,Up W Chris Hayes,conserv valid issu aris valid say global warm isnt happen ive got think that big part valid trust question educ think there perfect marriag two
MSNBC,The Rachel Maddow Show,climat outrag senat jame inhof global warm one issu particip conserv media consult conserv author total differ understand what happen world
MSNBC,The Rachel Maddow Show,said cap trade global warm regul cap trade bureaucrat dream regul carbon regul life id tell know disagre know larri comb disagre
MSNBC,The Rachel Maddow Show,vindic careerdef e careerdefinicareerdefin careerdefin crusad even happen cours global warm isnt big deal even big deal heard top segment
MSNBC,NOW With Alex Wagner,massiv movement stop becam target global warm commun white hous partli pressur decid block youv got bill clinton know he dont think bill clinton particularli tie white hous
MSNBC,Up W Chris Hayes,climat scienc skeptic b there inher contradict scriptur global warm way liter read genesi evolut unfold america though think im im
MSNBC,Morning Joe,excit also mika jet south franc first here bill cairn check forecast bill dont know say weather except youv got love global warm hope stick around coupl month
MSNBC,The Rachel Maddow Show,vindic careerdefin crusad even happen cours global warm isnt big deal even big deal heard top segment god probabl take care anyway shouldnt
MSNBC,The Rachel Maddow Show,issu free market capit energi even dont agre global warm shouldnt agre taxpay shouldnt give billion year subsidi oil industri oil industri profit even theyr
MSNBC,The Rachel Maddow Show,senat jame inhof global warm one issu particip conserv media consult conserv author total differ understand what happen world rest world exampl take call
MSNBC,The Rachel Maddow Show,public side talk thing american univers say global warm side win spend money media side eight ten media
MSNBC,Morning Joe,phoenix peopl love say oh warmest winter ever global warm florida go water four day peopl want know what normal think thing weve learn last three winter get lock
MSNBC,The Rachel Maddow Show,real scandal rest world conserv world diverg trust conserv alreadi agre lesson whole global warm thing disproven email
MSNBC,The Rachel Maddow Show,global warm side win spend money media side eight ten media side yet lose go detail much money come
MSNBC,The Rachel Maddow Show,know let talk book let talk someth global warm instead get hyster thing certainli sir isnt hyster context brought book total context im tri redress someth
MSNBC,Up W Chris Hayes,shapeshift jamilla etchasketch richard richard dawkin shook break climat chang use religi issu paragraph theyr
MSNBC,The Dylan Ratigan Show,capit gone far climat chang pandem crisi middl class squeez educ system produc children idea economi tame wick problem need capit less
MSNBC,Martin Bashir,differ issu climat chang abort immigr gay right voter trust hear today believ white hous your list
MSNBC,Meet the Press,energi polici speak depend foreign oil deal serious global warm warm miss boat accomplish first two thing energi polici hasnt abl even bp oil spill still hasnt abl accomplish
MSNBC,Melissa Harris-Perry,object thing like function societi agre basic truth like global warm real scientist agre media object tell us shouldnt say well conserv tich say liber say
MSNBC,Up W Chris Hayes,race said call crazi believ evolut believ scientist global warm featur tweet lot want push back one second disagre your say dont think consid pretti educ person
MSNBC,Jansing and Co.,came across someon didnt even know mind didnt know opinion global warm seem know noth actual frighten american think close person came vice presid unit state
MSNBC,The Rachel Maddow Show,global warm instead get hyster thing certainli sir isnt hyster context brought book total context im tri redress someth that wrong book wasnt talk copenhagen brought
MSNBC,The Rachel Maddow Show,capit energi even dont agre global warm shouldnt agre taxpay shouldnt give billion year subsidi oil industri oil industri profit even theyr profit shouldnt free market take care
MSNBC,The Rachel Maddow Show,senat jame inhof oklahoma new book call greatest hope global warm conspiraci threaten futur well right back degener what beauti covergirl two covergirl get two miracl one product new tone rehab foundat
MSNBC,Up W Chris Hayes,climat chang dont realli feel qualifi speak evolut realli agre robin wright steven said also strongli glee
MSNBC,The Dylan Ratigan Show,har greed good way unleash entrepreneuri potenti sector presid obama talk ambit solv climat chang problem clean energi get half right
MSNBC,The Daily Rundown,run gener elect candid believ ban tortur believ someth climat chang someon could never get nomin time liber presid feel
MSNBC,Morning Joe,bought man made global warm idea tri support concept like cap trade put limit abil peopl abl use energi countri never bought kind thing draw distinct candid race
MSNBC,The Rachel Maddow Show,global warm side win spend money media side eight ten media side yet lose go detail much money come know dare say
MSNBC,The Rachel Maddow Show,think might abl agre whether agre brainwash issu free market capit energi even dont agre global warm shouldnt agre taxpay shouldnt give billion year subsidi oil industri oil industri
MSNBC,Meet the Press,goe tri misrepres massachusett popular climat chang put cap c climat chang guess chang along
MSNBC,Meet the Press,goe tri misrepres massachusett popular climat chang put cap c climat chang guess chang along
MSNBC,Martin Bashir,wrote region compact combat carbon emiss doesnt believ climat chang manmad anymor reinvent time time think weve seen republican parti hasnt complet ralli behind yet
MSNBC,Up W Chris Hayes,scientif weight side arent side particular case evolut mayb climat chang dont feel knowledg enough sure evolut well dont think
MSNBC,Martin Bashir,climat chang import littl piec economi obama inherit rather worsen economi what go well think twofold strategi one term belittl achiev kill osama bin
MSNBC,NOW With Alex Wagner,secretari janet napolitano join right grow threat cyberattack recent chao sky former presid maldiv forc power climat chang could wipe island nation
MSNBC,Andrea Mitchell Reports,frontlin come climat chang rise sea level could wipe chain low lie island indian ocean matter year even countri face huge polit secur problem detail new documentari
MSNBC,Andrea Mitchell Reports,moham nash pleasur meet first crusad climat chang began year ago began exil took unit nation copenhagen
MSNBC,The Rachel Maddow Show,know let talk book let talk someth global warm instead get hyster thing certainli sir isnt hyster context brought book total context im tri redress someth that wrong book wasnt talk
MSNBC,Andrea Mitchell Reports,sever threat countri thank much climat chang real issu maldiv someth futur alreadi island reloc peopl number island
MSNBC,Up W Chris Hayes,presid will work that simpli happen right frustrat think averag american one issu would add climat chang think import requir kind bipartisan
MSNBC,Up W Chris Hayes,case climat chang genesi revolut dont need bother good stewardship world jesu come back soon mean that one domin argument youll hear nutcas underscor
MSNBC,Andrea Mitchell Reports,climat confer tri broker agreement brazil india china tri break impedi agreement climat chang want play bit speech inform unit nation
MSNBC,PoliticsNation,must take action address climat chang day newt got differ attitud effort save planet ad nanci pelosi dumbest singl thing ive done last five six year dont hard
