Station,Show,Snippet
BBCNEWS,BBC News at Ten,environmental policy said believe carbon dioxide primary cause global warming view odds scientific evidence scott pruitt also described paris climate accord aim reduce greenhouse gas
BBCNEWS,BBC News,trump administration come surprise scott pruitt well known climate change sceptic precisely got job jawdropping moment hear head environment protection agency say unconvinced carbon dioxide primary contributor global warming
BBCNEWS,BBC News,precisely got job jawdropping moment hear head environment protection agency say unconvinced carbon dioxide primary contributor global warming
BBCNEWS,Breakfast,prominent voice within community say happen mike cartright bbc news president trump signed new executive order rip measure put place barack obama curb global warming
BBCNEWS,100 Days,greenhouse gas emission bad deal speaking news channel cnbc mr pruitt also said agree carbon dioxide primary contributor global warming christian relationship mr
BBCNEWS,BBC News,gender one theme exhibition also explores impact web imagery perception refugee social justice climate change
BBCNEWS,BBC News,criticised saying convinced carbon dioxide major cause global warming scott pruitt known climate change sceptic accused ignoring decade evidence time hardtalk
BBCNEWS,Asia Business Report,administration policy aimed curbing greenhouse gas emission climate change well well set face oil shortage higher price consumption rate kept
BBCNEWS,BBC News,effect project fear work effect project fear work make separation painful possible succeed think president trump signed new executive order reversing many barack obama effort limit global warming
BBCNEWS,100 Days,end century america new commander chief climate change denier called president think hoax chinese hoax mean believe live right middle climate change every day
BBCNEWS,Outside Source,operating want turn congress vote tuesday repeal law meaning u internet service yesterday donald trump reversed u policy aimed slowing climate change also week china reiterated commitment paris climate change accord
BBCNEWS,100 Days,0bama policy carbon emission bring back mining job key president 0bama said introducing regulation curb america reliance coal cut concern climate change government dismissive attitude towards global
BBCNEWS,Newsday,president way constitution work something stephen thank look day news new head u environmental protection agency scott pruitt say believe carbon dioxide primary cause global warming
BBCNEWS,Outside Source,simon gompertz bbc news southend sea live bbc newsroom lead story concern donald trump signed order running back president obama climate change
BBCNEWS,Breakfast,clear lot change seeing due emission carbon dioxide greenhouse gas warming planet people risk climate change scientist say dozen home swept away china wettest
BBCNEWS,100 Days,hope raised people might one day feel really happened distraction truly modernising american industry devastating setback fight climate change
BBCNEWS,BBC News,contribute global warning joining u floor new york stock exchange business correspondent michelle fleury know president trump vocal climate change
BBCNEWS,BBC News,north america correspondent nick bryant washington one moment trump administration come surprise scott pruitt well known climate change sceptic
BBCNEWS,100 Days,probably back tune president 0bama climate plan perhaps democrat obviously part never really embrace climate change
BBCNEWS,BBC News at Six,dioxide primary cause global warming position odds scientific evidence interviewed american news channel scott pruitt said analysis needed also described paris climate accord seek reduce greenhouse gas emission bad deal health secretaryjeremy hunt
BBCNEWS,BBC News,cause global warming view go overwhelming body scientific evidence researcher around world scott pruitt former attorney general oklahoma frequently sued environmental protection agency past also described paris climate accord reduce greenhouse gas emission bad deal
BBCNEWS,Breakfast,clock go forward tonight mean hour le bed back thank chris building around world plunged darkness tonight raise awareness climate change
BBCNEWS,BBC News,britain prime minister signed letter kick starting uk departure european union delivered brussels wednesday president trump signed order scrapping u plan combat climate change
BBCNEWS,Westminster Terror Attack - Panorama,around globe reged ahmad top story brexit begin britain prime minister sign letter kick starting uk departure european union president trump scrap u plan combat climate change
BBCNEWS,BBC News,pauladams bbc news chios light going around globe earth hour landmark like brandenburg gate germany plunged darkness sixty minute draw attention climate change
BBCNEWS,Newsday,queensland prime minister malcolm turnbull say military helicopter ship sent deliver aid north country president donald trump signed order rolling back barack obama plan curbing climate change
BBCNEWS,BBC News,party think leaving ukip carswell prompt maybe people conservative party still believe market free trade believe tackle climate change
BBCNEWS,Thursday in Parliament,cause global warming scott pruitt known climate change sceptic accused ignoring decade evidence insists analysis time look back day parliament
BBCNEWS,HARDtalk,criticised saying convinced carbon dioxide major cause global warming scott pruitt known climate change sceptic accused ignoring decade evidence time hardtalk
BBCNEWS,Outside Source,introducing regulation curb reliance coal concern climate change government dismissive towards global warming something alarming environmentalist promised reopen coal mine
BBCNEWS,Outside Source,warming see might say tremendous disagreement maybe talk conservative u much listen scientist go agency website come across human activity contributing climate change primarily
BBCNEWS,BBC News,warm welcome bbc news broadcasting viewer north america around globe reged ahmad top story brexit begin britain prime minister sign letter kick starting uk departure european union president trump scrap u plan combat climate change
BBCNEWS,100 Days,miami rank second term property asset risk global warming water level rising nearly ten time average worldwide rate politics climate change clear cut science
