Station,Show,Snippet
MSNBC,PoliticsNation With Al Sharpton,talked matter challenge facing southern mayor around climate change
MSNBC,Morning Joe,vladimir putin xi jinping angela merkel panda panda talking climate change china
MSNBC,The Last Word With Lawrence ODonnell,summer need sponsor nascar thing need climate change
MSNBC,PoliticsNation With Al Sharpton,next conversation new orleans mayor mitch landrieu tell unique challenge southern mayor face come climate change
MSNBC,MSNBC Live,term relation traditional ally remember statement sharp chancellor angela merkel saying deplores trump position climate change
MSNBC,The 11th Hour With Brian Williams,getting blocked residence protest yes trying get climate change back agenda like everyone page np like maybe get first lady go climate change
MSNBC,MSNBC Live,understanding dynamic play going knew going angela merkel said trying preserve global market system keep contact place climate change
MSNBC,Morning Joe,trump vision american culture expect many leader say asia concerned united state unilaterally leaving transpacific partnership concern leaving paris climate change agreement
MSNBC,MSNBC Live With Stephanie Ruhle,ambassador u tried downplay tension might angela merkel president hand new york time reporting president much worried scolded angela merkel climate change
MSNBC,PoliticsNation With Al Sharpton,think hard u dawning 21st century know lead talking future reading study week mr mayor debate around climate change
MSNBC,All In With Chris Hayes,climate change global warming similarity president trump relates russia though another opportunity perhaps simple moment handshake saw two side side president united state poland send strong
MSNBC,MSNBC Live,talk doctor call 844 214 2424 learn america first includes promise cancel billion climate
MSNBC,The Point With Ari Melber,talking climate change week massive iceberg size delaware broke free antarctica climate change dire originally thought ask climate expert next
MSNBC,AM Joy,debatable whatever people want believe believe also government administration put data number accept quarterbacking climate
MSNBC,Velshi  Ruhle,produce reduced greenhouse gas footprint burger 80 reporter global consumption meat shot 21 past two decade 68 million ton year world population
MSNBC,MSNBC Live,standing paris agreement effort move forward duesing greenhouse gas emission trump pulled trump america pulled instead interested promoting use fo till
MSNBC,The 11th Hour With Brian Williams,degree leadership past right take climate change past paris agreement climate change could something everybody came together agreed nato protecting everybody
MSNBC,MSNBC Live With Craig Melvin,close tie increase looking unpopular theresa may britain president macron determined also help shall say soften nationalistic element around president trump inclination climate
MSNBC,The 11th Hour With Brian Williams,right take climate change past paris climate change could something everybody came together agreed nato protecting everybody block would something everybody agreed
MSNBC,The 11th Hour With Brian Williams,protest trying get climate change back agenda trying get first lady go climate change center manipulate
MSNBC,MSNBC Live With Stephanie Ruhle,also german chancellor angela merkel really emerged mind many west perhaps strong counterpoint donald trump time issue related migration climate
MSNBC,MSNBC Live,york time today article called dominant u isolated g20 say friday president found united state isolated kind thing trade climate
MSNBC,MSNBC Live,greenhouse gas 25 pim time potent carbon monoxide good news rule stay place blow trump administration saying something much
MSNBC,All In With Chris Hayes,g 20 issue like environment global warming think trump people sim athleticic
MSNBC,The 11th Hour With Brian Williams,degree leadership traditionally least every oh last 25 year right take climate change paris agreement climate change would something everyone could come together kefding nato protecting block
MSNBC,All In With Chris Hayes,pressed hard european ally g 20 issue like environment global warming think trump people
MSNBC,The 11th Hour With Brian Williams,traditionally least every oh last 25 year right take climate change paris agreement climate change would something everyone could come together kefding nato protecting block would something everyone could agree lot tension
MSNBC,The 11th Hour With Brian Williams,residence protest yes trying get climate change back agenda like everyone page np like maybe get first lady go climate change thing manipulate thing
MSNBC,MSNBC Live,always thumb pulse western europe thinking take away g20 well know standard take away trump isolated united state isolated american position climate
MSNBC,MSNBC Live With Stephanie Ruhle,think want focus area finding common ground figuring get along much serious deep disagreement dominated last two time two leader met g 7 g 20 know president trump like talking climate
MSNBC,MSNBC Live With Stephanie Ruhle,climate change meeting hamburg affords u really great opportunity leader 20 power
MSNBC,MSNBC Live,withdrew know president xi deeply engaged leader climate change multilateral trade pack
MSNBC,MSNBC Live With Velshi and Ruhle,clearly take away g 20 certainly way saw delegation saw saw going around g 20 leadup knew america position global warming going
MSNBC,The Point With Ari Melber,scenario came institute invented global warming people happy world described one live happy state environment right necessarily subscribing said
MSNBC,MSNBC Live,official said talk time time disagreement issue like trade climate change migration
MSNBC,MSNBC Live,inclusive rule stress difference talking climate change migration issue free trade tru donald trump odd man
MSNBC,First Look,tense relationship merkel expected talk climate change leader arrive hundred people
MSNBC,Morning Joe,good tried put together good agenda climate change energy policy germany set particular priority africa
MSNBC,The Last Word With Lawrence ODonnell,hosted emmanuel macron invited american scientist researcher believe climate change come france yet macron make nice
MSNBC,Andrea Mitchell Reports,received federal leader crowd germany deep disagreement climate change trade russia good day everyone andrea mitchell
MSNBC,The 11th Hour With Brian Williams,trump position climate change also european certainly european educated class think president trump unhinged loose cannon
MSNBC,The 11th Hour With Brian Williams,press mainly president trump position climate change also european certainly european educated class think president trump
MSNBC,Morning Joe,welcoming remark chancellor angela merkel set climate change changed since last time convened already president tweeted morning look forward
MSNBC,Andrea Mitchell Reports,would include paris climate change agreement among either thing tillerson recommended president gone way authority make
MSNBC,MSNBC Live,white house audience one film know film really amazing see bad climate crisis gotten everybody around world recognized fact lot film
MSNBC,PoliticsNation With Al Sharpton,climate change really saying coming definitive move north yeah even timing schedule come missile test right g20
MSNBC,MSNBC Live,going continue discussion ask russia economic activity north korea another issue contention climate change german chancellor angela merkel
MSNBC,MSNBC Live,privilege believe address climate change scourge portends future believe state immigrant
MSNBC,MSNBC Live With Velshi and Ruhle,policy counterterrorism also discus specific issue affect global economy talk climate change refugee policy counterterrorism want figure analyze spread
