Station,Show,Snippet
MSNBC,Countdown With Keith Olbermann,happily built big igloo big sign reading al gore new home honk heart global warming obviously funny storm killed people political statement realize climate change
MSNBC,The Ed Show,seem contradict al gore historical global warming theory administration obsessed global warming federal government obama administration talking creating new federal office study global warming
MSNBC,MSNBC News Live,blitz blaming global warming playbook center american progress claimed minneapolis bridge collapse arsonist lit wildfires global warming blame global warming
MSNBC,The Dylan Ratigan Show,consensus greenhouse gases causing earth warm sea level going keep rising particular weather event season year decade directly linked greenhouse
MSNBC,The Rachel Maddow Show,got global warming eh want piece global warming radio show guy like one occurrence think takes genius see snow proof global warming
MSNBC,The Dylan Ratigan Show,warm air cools full water get heavier precipitation regular basis fact could argue storms evidence lack global warming evidence global warming
MSNBC,The Dylan Ratigan Show,busting mr cohen bad judgment around republicans using recent wintry blast global warming
MSNBC,The Rachel Maddow Show,contradict al gore hysterical global warming theories rumor another storm could headed way next week global warming want back claimed snowstorm proof global
MSNBC,Countdown With Keith Olbermann,silly believe extreme weather change middle extreme weather snow hammering washington c believe god saying got global warming eh want piece global warming
MSNBC,Countdown With Keith Olbermann,middle extreme weather snow hammering washington c believe god saying got global warming eh want piece global warming another nail coffin whole global
MSNBC,Countdown With Keith Olbermann,climate change think disproved snow democrats responding snowstorm fact may exemplify climate change naturally backing legislation combat climate change
MSNBC,The Ed Show,look long term trend individual trends snowstorms fact may see stronger storms global warming
MSNBC,The Rachel Maddow Show,showing snow disproved global warming showed evidence edited part show evidence incredible edited first claimed snowstorm proof global warming
MSNBC,The Rachel Maddow Show,increasingly radio show today glenn beck played clip show wednesday spoke bill nye science guy global warming
MSNBC,The Rachel Maddow Show,case made going good old bill nye science guy glenn beck denied ever said snowstorms disproved global warming
MSNBC,MSNBC News Live,networks stations nbc david shuster see back 3 00 p eastern time snow c warmer climates sign global warming myth global warming denyiers claim
MSNBC,The Dylan Ratigan Show,good time everybody expense breaking today busted republican operatives using winter storm washington make political point global warming
MSNBC,Countdown With Keith Olbermann,democrats supporting climate change legislation sense virginia state represent happens suffering right acutely due storm precisely kind climate change
MSNBC,The Rachel Maddow Show,covered snow breaking al gore heart snow also burying global warming theory severe winter storm years would seem contradict al gore global
