Station,Show,Snippet
BBCNEWS,HARDtalk,specific response government itjust strike interesting concern expressed many part world brazil senior member brazilian government chose speak questioning science idea man made global warming climate change
BBCNEWS,BBC News at Nine,according researcher scientist cambridge university say swapping dry powder device release fewer greenhouse gas
BBCNEWS,BBC News at Six,facing storm andy swiss bbc news tokyo climate change activist climbed top plane london city airport protest continue global warming
BBCNEWS,Breakfast,learned global warming two oldest child four one 30 year ago 30 year report intergovernmental panel climate change national advisory committee climate change
BBCNEWS,The Papers,climate activist take street part worldwide protest global warming
BBCNEWS,Breakfast,yesterday currently sta ble yesterday currently stable condition hospital asthma sufferer could help reduce carbon emission save nh million pound year switch environmentally friendly inhaler according researcher scientist cambridge university say swapping dry powder device release le greenhouse gas
BBCNEWS,BBC News,gas giant believe going affect number people access art think money available sjust campaign drawing ethical red line around company directly benefiting climate crisis bp said dismayed decision disappointed think issue climate change
BBCNEWS,BBC News at Ten,kurd say stabbed back president trump 200 arrest central london climate activist take street part worldwide protest global warming
BBCNEWS,Business Briefing,curbing flight emission climate change
BBCNEWS,Afternoon Live,give people political voice tone demand action applause making climate crisis
BBCNEWS,BBC Newsroom Live,country lead way clean green technology reducing greenhouse gas cause climate change country happy confident future vision
BBCNEWS,BBC News at Five,217 arrest extinction rebellion block bridge road westminster protest climate change
BBCNEWS,Witness History,actually succeeded reef completely safe particularly deal climate change
BBCNEWS,HARDtalk,scientific consensus climate change man made global warming real urgent threat
BBCNEWS,BBC News,stabbing back 270 arrest extinction rebellion block bridge road westminster protest climate change
BBCNEWS,Afternoon Live,crop failing sea level rising sixth extinction gripping globe impact evenly felt poorest hit hardest contributed least climate crisis
BBCNEWS,BBC News,time picture arctic five new island appeared underneath melting glacier found russian navy russia nation hoping open new shipping route exploit resource become easier reach global warming shrinking
BBCNEWS,The Papers,approach also something prince charles advocated long time think point weather shift language people using climate crisis
BBCNEWS,Wednesday in Parliament,watching wednesday parliament david cornock still come borisjohnson call uncooperative crusties police right ban climate change protester
BBCNEWS,Breakfast,arrested climate change protest washington refusing leave step capitol building lad away police handcuff 16 others arrested fire drill friday event held weekly activist addressing impact climate change
BBCNEWS,HARDtalk,whatever necessary take necessary measure whatever someone government belief proportion human participation climate change
BBCNEWS,Afternoon Live,climate change economy issue brexit question need seenin brexit question need seen context run country whose interest run going tackle climate change trading
BBCNEWS,Newsday,still come programme turkey attack kurdish led force northern syria get reaction washington also programme australia farmer face unprecedented stress climate change
BBCNEWS,Breakfast,referee spoken word within bbc referee spoken science clear association man activity climate change
BBCNEWS,BBC News,andrew scheer call fraud left ndp jagmeet singh trying claim trudeau progressive mantle green also look set gain climate change epitomises
BBCNEWS,BBC News,veteran hollywood actress jane fonda arrested climate change protest washington refusing leave step capitol building led away police handcuff 16 others arrested fire drill friday event held weekly activist addressing impact climate change
BBCNEWS,Breakfast,police said 14 foreigner among 31 people arrested one england fan left head injury needed treatment hollywood actress jane fonda arrested climate change
BBCNEWS,Newsday,president trump accused abandoning america kurdish ally withdraws u troop northern syria hundred arrest activist worldwide begin two week campaign disruption demanding action climate change
BBCNEWS,Breakfast,capitol building led away police handcuff 16 people arrested fire drill friday event held weekly activist addressing impact climate change
BBCNEWS,BBC News at One,detective handled false claim paedophile ring westminster fierce criticism finding 130 arrest extinction rebellion block bridge road westminster protest climate change
BBCNEWS,BBC Newsroom Live,away probably 20 30 airport authority saying minimal disruption far know one flight bound dublin grounded apparently climate change
BBCNEWS,Victoria Derbyshire,dozen mum breast bottle feeding baby street westminster morning part two week protest campaign group extinction rebellion demanding urgent action climate change
BBCNEWS,Breakfast,headline minute time first time newswatch hello welcome newswatch extinction rebellion protester make presence felt bbc got balance reporting climate change right
